image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9
14,1,1,2.0976392265761175e-10,0.24974,0.76865,0.29638,0.26991,0.17634,0.064023,0.35861,0.093551,0.30272,0.22568
15,5,5,1.9352758542322153e-10,0.29459,0.056766,0.15852,0.36377,0.12667,0.72209,0.26482,0.27776,0.51339,0.16358
16,9,9,1.9639296708784595e-10,0.37795,0.10025,0.22264,0.22121,0.34695,0.16712,0.18755,0.26929,0.35225,0.64208
17,7,7,1.9105191375437938e-10,0.4004,0.15276,0.25906,0.37842,0.093905,0.13583,0.046282,0.75538,0.3554,0.33911
18,3,3,1.978970975204208e-10,0.19762,0.17896,0.44248,0.56771,0.10846,0.10169,0.28188,0.20373,0.50124,0.19888
19,4,4,1.9530955643960082e-10,0.22191,0.1638,0.33631,0.15779,0.75865,0.060942,0.26493,0.31904,0.1996,0.27555
20,9,9,1.9885143841417658e-10,0.38504,0.13788,0.20377,0.26491,0.35635,0.092103,0.057465,0.19378,0.34927,0.65292
21,6,6,1.891833903407734e-10,0.35645,0.17378,0.2493,0.15351,0.30159,0.46811,0.72143,0.073314,0.40213,0.15022
22,6,6,1.9246082207196254e-10,0.40338,0.25749,0.19539,0.16868,0.36835,0.3721,0.70988,0.076772,0.32774,0.30533
23,5,5,1.8466713513853965e-10,0.28871,0.04337,0.075061,0.33706,0.26821,0.71158,0.42674,0.10983,0.45378,0.20481
24,4,4,1.9649291010333928e-10,0.19538,0.1474,0.35941,0.18205,0.75564,0.056501,0.28695,0.35168,0.15319,0.33063
25,0,0,1.90821517246342e-10,0.69999,0.24639,0.27153,0.13407,0.16539,0.095604,0.42998,0.21457,0.34707,0.28706
26,7,7,1.9192861802667336e-10,0.39055,0.27126,0.20262,0.36721,0.15344,0.16932,0.048144,0.75462,0.18085,0.37047
27,4,4,1.9205298524103493e-10,0.1399,0.14928,0.33829,0.17603,0.75634,0.075431,0.26478,0.25559,0.19124,0.28977
28,0,0,2.0349414734759503e-10,0.71991,0.21568,0.35987,0.29106,0.14567,0.10054,0.34389,0.19399,0.33568,0.2684
29,1,1,2.1317010904242015e-10,0.25473,0.75695,0.19769,0.36651,0.19357,0.14797,0.31286,0.090258,0.32077,0.29074
30,3,3,1.8709531868577965e-10,0.29364,0.17373,0.25036,0.76075,0.21738,0.21513,0.1393,0.27764,0.39624,0.28116
31,1,1,2.1384563576294901e-10,0.18362,0.75014,0.19057,0.30265,0.27806,0.092814,0.22217,0.13447,0.21725,0.3535
32,3,3,1.9027765750831562e-10,0.30854,0.18912,0.33801,0.75719,0.21707,0.14535,0.1919,0.23851,0.41439,0.19207
33,4,4,1.9831252814243323e-10,0.37856,0.22777,0.38291,0.053628,0.62413,0.14777,0.51985,0.18581,0.21052,0.069057
34,7,7,1.953811204325801e-10,0.30062,0.24239,0.45381,0.26519,0.12236,0.052476,0.045827,0.73913,0.36458,0.34762
35,2,2,1.8202835977380371e-10,0.2763,0.25715,0.74173,0.31109,0.13993,0.042479,0.24707,0.22174,0.41836,0.15765
36,7,7,1.8958029624219375e-10,0.24698,0.22604,0.44997,0.2931,0.07462,0.038148,0.090231,0.73552,0.37282,0.25063
37,1,1,2.1217354610362913e-10,0.22103,0.75957,0.27789,0.30171,0.21975,0.10098,0.28655,0.14049,0.29529,0.27423
38,2,2,1.9722592753210456e-10,0.3793,0.30929,0.64734,0.37423,0.076107,0.047273,0.31246,0.24086,0.40387,0.15932
39,1,1,2.057968354368472e-10,0.18226,0.76408,0.1157,0.34392,0.15573,0.15152,0.39738,0.099979,0.37148,0.20462
40,1,1,2.1487183303084308e-10,0.28013,0.76838,0.24043,0.26848,0.21716,0.07874,0.3095,0.20388,0.29111,0.29201
41,7,7,1.9490609001337086e-10,0.28336,0.35136,0.43009,0.28738,0.16295,0.026831,0.049538,0.70418,0.24513,0.29433
42,4,4,2.0206409991334305e-10,0.15611,0.18717,0.26764,0.15323,0.74176,0.074642,0.23049,0.26195,0.23202,0.33199
43,2,2,1.8908929759810294e-10,0.21014,0.31883,0.63785,0.30131,0.38393,0.050186,0.29012,0.29616,0.2799,0.1162
44,3,3,2.0204534547495016e-10,0.26714,0.28598,0.26145,0.74986,0.29221,0.19047,0.19004,0.27084,0.31197,0.21201
45,5,5,1.9393748495848532e-10,0.31666,0.055251,0.10277,0.38421,0.12208,0.70084,0.27932,0.18676,0.53829,0.23421
46,1,1,2.086078507810453e-10,0.16839,0.70031,0.23256,0.38792,0.26417,0.12562,0.15993,0.26097,0.34754,0.27854
47,2,2,1.8368500387434142e-10,0.3972,0.30511,0.75737,0.26067,0.22287,0.034183,0.30567,0.32858,0.33666,0.25055
48,4,4,1.9946865929492548e-10,0.14158,0.19887,0.25135,0.078492,0.71022,0.19239,0.32372,0.22853,0.36927,0.27111
49,4,4,1.8563658637054654e-10,0.18758,0.10801,0.296,0.12868,0.7644,0.15654,0.31222,0.25479,0.23506,0.26835
50,6,6,1.910258087439542e-10,0.34316,0.18484,0.23966,0.1295,0.31867,0.34209,0.72928,0.10998,0.45285,0.097034
51,3,3,1.9091476497681505e-10,0.37815,0.1369,0.28831,0.73317,0.16553,0.22811,0.15896,0.21937,0.53571,0.21693
52,5,5,1.7933862574890627e-10,0.23694,0.048071,0.067172,0.34956,0.30555,0.73204,0.39615,0.13539,0.50289,0.21193
53,5,5,1.7998872865732932e-10,0.3166,0.047967,0.11019,0.33778,0.1677,0.7221,0.29092,0.26403,0.508,0.20157
54,6,6,1.8527324467440923e-10,0.29357,0.28809,0.32472,0.061839,0.3153,0.31408,0.74876,0.059337,0.33927,0.1737
55,0,0,2.0210471266095723e-10,0.6836,0.25584,0.253,0.19077,0.19085,0.12917,0.43046,0.1828,0.38925,0.25699
56,4,4,1.90455420569663e-10,0.14124,0.14097,0.33833,0.12048,0.75898,0.07873,0.2928,0.29838,0.22585,0.26417
57,1,1,2.044113442054986e-10,0.20749,0.76023,0.22958,0.26163,0.30344,0.057476,0.33736,0.13409,0.31525,0.24459
58,9,9,1.9158330945899153e-10,0.35798,0.084467,0.21766,0.24104,0.3187,0.20967,0.10143,0.29118,0.35961,0.68017
59,5,5,1.9197599068469156e-10,0.31778,0.060169,0.044318,0.36666,0.31339,0.72091,0.28351,0.15977,0.40561,0.25329
60,7,7,2.0448181152092856e-10,0.36939,0.22123,0.070469,0.44151,0.068127,0.18024,0.039327,0.68115,0.32245,0.42119
61,8,8,1.8296833897908137e-10,0.25246,0.11299,0.44881,0.28083,0.1418,0.15896,0.21592,0.1325,0.73451,0.25255
62,9,9,1.998492057828619e-10,0.28128,0.1282,0.16076,0.25243,0.25434,0.41986,0.20318,0.21287,0.37623,0.60669
63,3,3,1.8997361566684756e-10,0.32415,0.13161,0.40335,0.69858,0.11125,0.17331,0.06043,0.22132,0.53312,0.27558
64,7,7,1.805530602369986e-10,0.2226,0.12449,0.35047,0.46237,0.16135,0.079811,0.042442,0.67405,0.47759,0.28994
65,4,4,2.0867217270736632e-10,0.19592,0.2499,0.20078,0.32551,0.66302,0.086742,0.18121,0.15207,0.25518,0.38526
66,6,6,2.0403140198942487e-10,0.49125,0.33313,0.32735,0.18171,0.15058,0.13758,0.65651,0.068027,0.38081,0.27788
67,4,4,1.944439167265672e-10,0.14302,0.15882,0.31928,0.12308,0.75928,0.10799,0.32345,0.22942,0.19615,0.30035
68,3,3,1.8863387493697958e-10,0.26344,0.13438,0.31331,0.73575,0.1733,0.15627,0.10293,0.23182,0.46041,0.32136
69,0,0,1.85384595228217e-10,0.70083,0.20112,0.29784,0.19068,0.071819,0.18905,0.43407,0.14488,0.27749,0.31235
70,7,7,1.9789855437629944e-10,0.39948,0.14037,0.27424,0.35155,0.091249,0.095839,0.044448,0.73538,0.44631,0.35509
71,0,0,1.8861060590403804e-10,0.74288,0.23225,0.26216,0.14837,0.16214,0.19191,0.41808,0.1657,0.27894,0.26419
72,2,2,1.8366277221362962e-10,0.48253,0.20354,0.70944,0.34211,0.11984,0.036653,0.25833,0.29435,0.35118,0.1723
73,9,9,1.9221667884965926e-10,0.32522,0.14368,0.2634,0.18186,0.30517,0.075702,0.064247,0.20106,0.48922,0.58886
74,1,1,2.1126386602145836e-10,0.25129,0.7648,0.20678,0.33357,0.25608,0.082184,0.36164,0.12637,0.27515,0.28351
75,7,7,1.8871405994863971e-10,0.24729,0.15216,0.36126,0.3732,0.26023,0.045147,0.041654,0.66546,0.35547,0.3452
76,3,3,1.8201694175429015e-10,0.30787,0.20509,0.30403,0.7627,0.2032,0.21153,0.17008,0.17357,0.41947,0.24372
77,2,2,1.7876132756813384e-10,0.38984,0.35724,0.74301,0.3181,0.10054,0.032967,0.21743,0.32908,0.32646,0.27501
78,9,9,1.9302490785413852e-10,0.27441,0.18635,0.26501,0.17454,0.38101,0.05427,0.078251,0.11284,0.45184,0.5748
79,7,7,1.884916891503006e-10,0.3145,0.17513,0.24314,0.3719,0.096376,0.10306,0.031693,0.74411,0.41423,0.36695
80,7,7,2.064465563089879e-10,0.47463,0.18968,0.20844,0.21396,0.28414,0.18929,0.066928,0.70279,0.25045,0.47273
81,6,6,1.9678686085978972e-10,0.28707,0.19854,0.29522,0.093323,0.33269,0.34817,0.73805,0.06925,0.39597,0.10946
82,2,2,1.8616258523396586e-10,0.37111,0.24938,0.75283,0.31599,0.17963,0.037785,0.2826,0.31791,0.39286,0.2231
83,7,7,1.9840005016900533e-10,0.28891,0.21071,0.16601,0.2491,0.21135,0.17825,0.051942,0.76382,0.28118,0.34469
84,8,8,1.901343119051213e-10,0.23281,0.21107,0.28115,0.26872,0.18281,0.19557,0.34799,0.086249,0.73517,0.27243
85,4,4,1.9917216679534682e-10,0.14592,0.18956,0.26319,0.11412,0.75723,0.094052,0.30401,0.32857,0.25805,0.26905
86,7,7,1.9902581877598285e-10,0.29602,0.26257,0.33803,0.27372,0.097606,0.064887,0.036632,0.74281,0.47465,0.29526
87,3,3,1.9937693626455304e-10,0.39813,0.1713,0.25553,0.70397,0.26503,0.16319,0.19361,0.40919,0.31654,0.14475
88,6,6,1.9411085260215602e-10,0.30124,0.21266,0.32241,0.13589,0.32152,0.37659,0.74999,0.078598,0.32427,0.15888
89,1,1,2.0338570559622817e-10,0.21189,0.7352,0.29573,0.26184,0.33947,0.08081,0.45983,0.09356,0.28515,0.16111
90,3,3,1.908211123384038e-10,0.34292,0.17723,0.2946,0.75362,0.13459,0.19662,0.14005,0.17323,0.47987,0.22053
91,6,6,1.8766373791016664e-10,0.34064,0.18732,0.22181,0.17558,0.33535,0.39109,0.72609,0.059416,0.40416,0.16585
92,9,9,1.9775417637624868e-10,0.35103,0.12459,0.2102,0.24894,0.48961,0.082331,0.066064,0.1217,0.33404,0.55501
93,3,3,1.949416391922014e-10,0.30911,0.11168,0.24793,0.72808,0.29892,0.25885,0.12987,0.15438,0.42774,0.27855
94,1,1,2.0290876728467916e-10,0.19847,0.73662,0.34652,0.11972,0.26642,0.088559,0.4528,0.084567,0.34021,0.25422
95,4,4,1.89968571330717e-10,0.16449,0.14897,0.27128,0.086205,0.63776,0.14252,0.35129,0.13069,0.36118,0.24604
96,1,1,2.124069241371504e-10,0.15565,0.67275,0.23745,0.33547,0.27023,0.14627,0.19153,0.10236,0.23062,0.38053
97,7,7,1.9328227161373105e-10,0.21294,0.17067,0.36952,0.39339,0.14771,0.048196,0.048955,0.61298,0.6017,0.20086
98,6,6,1.9331945782545447e-10,0.26633,0.17352,0.29605,0.094373,0.30421,0.34324,0.71649,0.072539,0.43824,0.11108
99,9,9,1.9202238271388307e-10,0.38893,0.10852,0.20668,0.27538,0.32402,0.26754,0.14717,0.26265,0.32241,0.71028
100,6,6,1.9291971667314553e-10,0.28807,0.29664,0.27817,0.096124,0.25999,0.38005,0.74859,0.099063,0.39073,0.15703
101,0,0,1.9026550697037572e-10,0.73066,0.25122,0.21003,0.19999,0.15136,0.22677,0.41501,0.13453,0.27888,0.27308
102,5,5,1.8437120583318576e-10,0.26931,0.071244,0.14933,0.42891,0.13036,0.65436,0.17968,0.18993,0.57663,0.26917
103,4,4,1.9005031268140968e-10,0.14762,0.16266,0.36896,0.16004,0.76324,0.089774,0.25881,0.3058,0.18878,0.26183
104,9,9,1.9359060095795072e-10,0.2673,0.071068,0.10506,0.2651,0.33783,0.49066,0.14296,0.22708,0.4137,0.52583
105,9,9,1.8653988436185126e-10,0.31418,0.12135,0.20447,0.25255,0.28097,0.26747,0.13412,0.28085,0.34417,0.67069
106,2,2,1.8787103848318935e-10,0.36334,0.15461,0.72779,0.38584,0.12621,0.039997,0.23641,0.24992,0.41759,0.14057
107,1,1,2.0420417352398927e-10,0.32865,0.74104,0.26628,0.25489,0.26779,0.19086,0.50201,0.052311,0.29409,0.25304
108,9,9,2.0523217893337336e-10,0.36081,0.18913,0.17806,0.28353,0.25923,0.18473,0.088214,0.20804,0.34233,0.69643
109,4,4,1.8872377755158244e-10,0.22115,0.16123,0.26684,0.11523,0.75401,0.10059,0.36893,0.21901,0.224,0.20159
110,8,8,1.9504084257706556e-10,0.26929,0.19637,0.26386,0.41237,0.097618,0.22955,0.21721,0.092971,0.72982,0.26542
111,7,7,2.0617802278925158e-10,0.34319,0.395,0.37821,0.32757,0.083915,0.038788,0.057939,0.58047,0.42275,0.35484
112,3,3,1.9080803751972589e-10,0.33369,0.19474,0.27839,0.75715,0.16913,0.22947,0.17805,0.17411,0.40564,0.23024
113,9,9,1.9618880447216948e-10,0.3349,0.18479,0.20933,0.36458,0.26237,0.22364,0.14564,0.26381,0.30398,0.70615
114,7,7,1.8771292736586414e-10,0.36104,0.11264,0.35302,0.35834,0.16774,0.052627,0.05546,0.71276,0.32365,0.39089
115,4,4,2.0198117844895983e-10,0.24853,0.26157,0.12818,0.15753,0.57007,0.17883,0.30763,0.17738,0.2461,0.44749
116,4,4,1.9841388301403711e-10,0.17517,0.24273,0.26389,0.22254,0.69195,0.098792,0.17467,0.22104,0.22178,0.43788
117,4,4,1.8163017916591894e-10,0.1304,0.14567,0.33972,0.12759,0.76316,0.10804,0.2725,0.23355,0.24338,0.27658
118,9,9,1.8835730297924822e-10,0.35118,0.12759,0.19825,0.26816,0.40651,0.13476,0.077561,0.28455,0.29489,0.64991
119,2,2,1.9343433955690082e-10,0.31621,0.26226,0.70293,0.28717,0.13842,0.036379,0.18627,0.43557,0.45609,0.16272
120,5,5,1.9032722665532993e-10,0.2638,0.054149,0.15426,0.41009,0.23722,0.67272,0.21082,0.17852,0.54632,0.30341
121,4,4,1.977406007981516e-10,0.17232,0.15704,0.15291,0.089361,0.64242,0.20815,0.35813,0.20377,0.31832,0.30104
122,7,7,2.0735697163858696e-10,0.32408,0.19847,0.19533,0.33691,0.088382,0.16367,0.043341,0.6949,0.35924,0.47346
123,6,6,1.9375376600083981e-10,0.34234,0.2569,0.34443,0.096046,0.29625,0.27364,0.741,0.08334,0.40261,0.14756
124,7,7,1.9671186959334267e-10,0.23928,0.196,0.15338,0.098796,0.37874,0.13236,0.061475,0.59911,0.42396,0.37369
125,9,9,2.0445649943921045e-10,0.33362,0.23507,0.28468,0.1789,0.56874,0.10485,0.22921,0.24573,0.22152,0.62095
126,0,0,2.0276123365423753e-10,0.72262,0.19923,0.26425,0.27584,0.13386,0.25659,0.32732,0.09218,0.34498,0.24345
127,5,5,1.833476953718724e-10,0.21816,0.077448,0.08731,0.3147,0.23394,0.71205,0.29274,0.10864,0.53345,0.22791
128,8,8,1.836655392489873e-10,0.1715,0.14308,0.2577,0.31489,0.12121,0.29691,0.16639,0.14101,0.74892,0.28651
129,5,5,1.7962052336652494e-10,0.24971,0.049923,0.11038,0.36736,0.20681,0.69239,0.24153,0.15667,0.5258,0.28332
130,6,6,1.939839506678124e-10,0.31458,0.14401,0.19167,0.17116,0.30182,0.45096,0.70531,0.063175,0.40359,0.16755
131,6,6,1.823175122756119e-10,0.29667,0.16798,0.23726,0.13628,0.31708,0.34419,0.70287,0.065324,0.49538,0.14326
132,5,5,1.8264178052017286e-10,0.25302,0.049223,0.13012,0.3178,0.23052,0.68396,0.34721,0.15752,0.57343,0.23047
133,7,7,1.9209859051121353e-10,0.27544,0.12251,0.31254,0.44781,0.10464,0.16064,0.049815,0.71279,0.38969,0.33638
134,8,8,1.9032704799679073e-10,0.216,0.2226,0.27382,0.34595,0.10532,0.25344,0.22843,0.14973,0.75349,0.26536
135,1,1,2.0992618894168248e-10,0.15869,0.76237,0.28984,0.29461,0.21437,0.064827,0.38552,0.1404,0.31981,0.20197
136,0,0,2.0270183200402987e-10,0.69894,0.21978,0.30235,0.2412,0.14768,0.13925,0.38275,0.11742,0.34202,0.36969
137,1,1,2.0763322481280968e-10,0.2199,0.74875,0.28772,0.26477,0.32855,0.05512,0.346,0.094801,0.2764,0.22616
138,6,6,1.9084039476135168e-10,0.3268,0.26574,0.3186,0.085263,0.36657,0.30975,0.74994,0.081048,0.32618,0.14476
139,4,4,1.9668688219539784e-10,0.22638,0.17654,0.26357,0.14716,0.6404,0.077587,0.27481,0.12245,0.28096,0.32652
140,6,6,1.9596684640089125e-10,0.32976,0.18433,0.23348,0.10736,0.35524,0.29308,0.72302,0.10406,0.42548,0.13076
141,7,7,2.0695568497342963e-10,0.40953,0.27754,0.26721,0.28394,0.072343,0.08493,0.054764,0.74438,0.39211,0.34814
142,3,3,1.8432324456877777e-10,0.2673,0.26216,0.41324,0.73223,0.14498,0.065297,0.11917,0.12229,0.43143,0.20037
143,1,1,2.0834770960508758e-10,0.18318,0.76437,0.28003,0.18914,0.24386,0.087895,0.33456,0.14012,0.31797,0.25205
144,7,7,1.8526206574094586e-10,0.35599,0.087181,0.41152,0.31308,0.29537,0.03448,0.048646,0.61752,0.33304,0.35485
145,1,1,2.1009095603102458e-10,0.15271,0.75526,0.1755,0.39729,0.27674,0.17333,0.17296,0.19272,0.20908,0.38245
146,8,8,1.9489834830501522e-10,0.21421,0.23029,0.30007,0.29814,0.12366,0.18645,0.2241,0.13613,0.74782,0.35014
147,2,2,1.8540233136552463e-10,0.33858,0.18298,0.74234,0.31425,0.18911,0.042386,0.26762,0.23691,0.43896,0.14329
148,0,0,2.0132944636593513e-10,0.71216,0.25773,0.26319,0.20084,0.19333,0.11978,0.45927,0.16105,0.31051,0.24851
149,2,2,1.966405215807387e-10,0.28079,0.094739,0.63359,0.34891,0.34364,0.052516,0.18281,0.14582,0.41561,0.32184
150,9,9,2.0172086088416486e-10,0.29492,0.11379,0.24856,0.30268,0.32635,0.23429,0.19409,0.25071,0.35076,0.64955
151,9,9,1.9885221541096528e-10,0.42978,0.059384,0.30165,0.28991,0.35038,0.18549,0.08277,0.12293,0.40769,0.57819
152,5,5,1.90570164238579e-10,0.27577,0.11024,0.097723,0.33639,0.25557,0.73961,0.34535,0.10737,0.40439,0.25489
153,5,5,1.8386969269972357e-10,0.27642,0.065531,0.17273,0.40918,0.17863,0.62216,0.26508,0.12267,0.4998,0.343
154,1,1,2.2061703358858116e-10,0.25652,0.74743,0.29472,0.30591,0.095431,0.056837,0.29574,0.20556,0.34297,0.25395
155,5,5,1.8981330729981794e-10,0.22436,0.046425,0.053052,0.36146,0.32947,0.69106,0.34307,0.13019,0.49865,0.23085
156,6,6,1.899235717833667e-10,0.28699,0.19113,0.38723,0.079253,0.38949,0.29475,0.74926,0.070878,0.2667,0.1455
157,0,0,1.9679498267413583e-10,0.72109,0.23416,0.28597,0.19045,0.18713,0.14429,0.44948,0.16302,0.31688,0.33855
158,3,3,1.954452158104181e-10,0.53996,0.17921,0.32467,0.70728,0.062239,0.20816,0.24632,0.18608,0.33041,0.17234
159,4,4,1.9640808822105092e-10,0.17205,0.26589,0.20076,0.32162,0.71189,0.093508,0.22933,0.27425,0.09855,0.34876
160,4,4,2.066401835935837e-10,0.24026,0.27494,0.36083,0.097085,0.64436,0.066849,0.3393,0.098119,0.37238,0.29742
161,6,6,1.7858342450149862e-10,0.29076,0.14041,0.27967,0.095981,0.34595,0.35764,0.72457,0.042612,0.39456,0.17316
162,5,5,1.8236438478255443e-10,0.22612,0.05489,0.098158,0.39265,0.22794,0.70903,0.28225,0.2095,0.52006,0.26401
163,4,4,1.9404820035392865e-10,0.19536,0.14352,0.29608,0.14235,0.75165,0.11395,0.22936,0.29124,0.2389,0.33874
164,6,6,1.9786207767159774e-10,0.2692,0.24625,0.31857,0.12062,0.38421,0.18859,0.70289,0.13208,0.33525,0.12623
165,5,5,1.8788282543973715e-10,0.22945,0.055897,0.15992,0.36909,0.16192,0.67358,0.28638,0.22693,0.5419,0.2419
166,4,4,2.0254225396812623e-10,0.13016,0.2355,0.19673,0.077232,0.73762,0.12187,0.36884,0.33037,0.22096,0.21601
167,5,5,1.8794128422012681e-10,0.34007,0.070681,0.050391,0.43049,0.35013,0.72107,0.27907,0.18773,0.28897,0.14465
168,1,1,2.0667588531098858e-10,0.23402,0.7552,0.24326,0.28905,0.12696,0.11909,0.35687,0.10091,0.39842,0.18588
169,4,4,1.9908451388922835e-10,0.16367,0.18942,0.22826,0.19181,0.73869,0.077153,0.21434,0.29506,0.28877,0.27567
170,4,4,2.012541069902796e-10,0.20723,0.17711,0.32475,0.27982,0.74717,0.12998,0.21507,0.19215,0.19373,0.37208
171,7,7,1.9921903010097508e-10,0.39828,0.18495,0.45548,0.2529,0.1174,0.057639,0.057655,0.54739,0.51952,0.37134
172,2,2,1.84492555822094e-10,0.37435,0.29069,0.70441,0.44741,0.079854,0.047443,0.22448,0.15531,0.44432,0.12758
173,3,3,1.8465196772138766e-10,0.40053,0.18055,0.23521,0.75207,0.11577,0.29993,0.16092,0.22301,0.35061,0.14781
174,2,2,1.9180357800249298e-10,0.38321,0.28168,0.68301,0.40207,0.16739,0.031956,0.24044,0.27294,0.40091,0.21454
175,7,7,2.083550853539966e-10,0.37382,0.42644,0.32706,0.39504,0.077869,0.036547,0.069905,0.54706,0.41414,0.33037
176,1,1,2.0757391476914036e-10,0.30229,0.77128,0.25727,0.26721,0.15098,0.11686,0.35482,0.1451,0.28041,0.23734
177,8,8,2.0744071110801695e-10,0.31958,0.17413,0.2598,0.33003,0.22719,0.089942,0.26009,0.059772,0.67321,0.28801
178,1,1,2.0995090647340702e-10,0.21076,0.76193,0.28635,0.26613,0.18317,0.091193,0.40235,0.11916,0.2826,0.17183
179,8,8,1.9494070503979888e-10,0.22104,0.25306,0.36566,0.29941,0.19711,0.15015,0.27246,0.1419,0.72469,0.33247
180,1,1,2.1643364143789807e-10,0.14751,0.76298,0.22409,0.27702,0.2389,0.12991,0.3007,0.099974,0.34761,0.3464
181,8,8,1.9473242712872328e-10,0.26086,0.18918,0.41456,0.2516,0.12862,0.13107,0.27683,0.15908,0.7305,0.26716
182,5,5,1.9612271211798938e-10,0.22151,0.07904,0.086603,0.40257,0.24302,0.66646,0.33141,0.066311,0.46643,0.21073
183,0,0,1.9341460417632464e-10,0.72122,0.26095,0.23955,0.15087,0.11912,0.16176,0.44156,0.16979,0.25575,0.27279
184,8,3,1.9644404957901115e-10,0.38041,0.073124,0.46822,0.59524,0.085199,0.064376,0.086546,0.32361,0.54867,0.14404
185,9,9,1.9343408826804786e-10,0.24004,0.16695,0.13738,0.26577,0.47544,0.16719,0.33801,0.16811,0.24383,0.54292
186,2,2,1.8777118787622876e-10,0.37284,0.23446,0.70883,0.33441,0.17072,0.02764,0.27728,0.23192,0.44715,0.19477
187,5,5,1.8310378581386404e-10,0.2331,0.050779,0.13904,0.37097,0.24044,0.69789,0.28231,0.19488,0.56164,0.27333
188,0,0,1.943257867438453e-10,0.69609,0.23515,0.26469,0.16973,0.12741,0.25433,0.39056,0.15369,0.36794,0.22758
189,1,1,2.1128686167367966e-10,0.089758,0.71466,0.2199,0.39624,0.32782,0.13725,0.21281,0.15504,0.23408,0.31113
190,1,1,2.1049601845418403e-10,0.23009,0.66202,0.19442,0.30652,0.22552,0.048695,0.31013,0.067436,0.468,0.31977
191,1,1,2.1245481435258302e-10,0.095309,0.70513,0.3644,0.43168,0.29786,0.098157,0.14704,0.26393,0.17239,0.30651
192,0,0,1.949808298463693e-10,0.72482,0.23129,0.31655,0.15661,0.14808,0.1273,0.40016,0.22927,0.36568,0.18793
193,9,9,2.0510719994866092e-10,0.25179,0.080322,0.20662,0.31292,0.31086,0.21274,0.057682,0.31724,0.36992,0.62384
194,0,0,2.0307654767102565e-10,0.73875,0.28897,0.29551,0.20667,0.11411,0.1586,0.33068,0.23879,0.36754,0.28108
195,3,3,1.998416260998219e-10,0.21414,0.24221,0.34064,0.75679,0.18278,0.10069,0.17615,0.21099,0.33809,0.32098
196,1,1,2.0995209187710875e-10,0.23722,0.77188,0.2572,0.25682,0.23375,0.12014,0.39309,0.085745,0.33278,0.2501
197,6,6,1.875995588806665e-10,0.27759,0.18341,0.30264,0.087126,0.31352,0.32656,0.73452,0.079428,0.4715,0.14703
198,4,4,1.9898904912631652e-10,0.1472,0.15221,0.27638,0.20369,0.75152,0.091397,0.2574,0.24956,0.21012,0.29053
199,2,2,1.8460011460661703e-10,0.29851,0.21121,0.70505,0.37236,0.11429,0.033815,0.25164,0.3153,0.49682,0.15264
200,3,3,1.9386678444349413e-10,0.41451,0.091572,0.31593,0.73354,0.20209,0.1142,0.12989,0.19757,0.49644,0.1299
201,6,6,1.8698314234857262e-10,0.32831,0.26237,0.30785,0.13575,0.2874,0.33086,0.74683,0.074493,0.33833,0.21259
202,1,1,2.0549068256915193e-10,0.20476,0.74363,0.23078,0.1992,0.27003,0.12817,0.36549,0.081032,0.34334,0.21312
203,1,1,2.1624151379907424e-10,0.22177,0.75393,0.13821,0.22579,0.33024,0.23775,0.36467,0.092652,0.23527,0.37706
204,1,1,2.06006246466008e-10,0.19526,0.75806,0.15443,0.18201,0.33339,0.14219,0.41672,0.078418,0.32473,0.25862
