image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9
41,7,7,1.489920608956757e-10,0.18907,0.26455,0.74463,0.022822,0.011378,0.0012782,0.0012645,0.79879,0.020872,0.21524
42,4,4,1.621150444339938e-10,0.0038985,0.013574,0.18492,0.0056342,0.79869,0.001353,0.059837,0.031445,0.049223,0.041918
43,2,2,1.4188184344254712e-10,0.020492,0.031536,0.79634,0.23,0.39582,0.0011296,0.08912,0.24767,0.045019,0.0072392
44,3,3,1.5495266280080722e-10,0.041057,0.051868,0.069413,0.79858,0.21426,0.015149,0.046145,0.24087,0.45629,0.036479
45,5,5,1.5216993541199917e-10,0.21931,0.0010708,0.0028451,0.41927,0.0073848,0.79871,0.12891,0.029317,0.75846,0.040545
46,1,1,1.590415784872276e-10,0.0105,0.79829,0.008823,0.76027,0.016305,0.010149,0.0037765,0.036835,0.35664,0.12269
47,2,2,1.4315543937129587e-10,0.56043,0.29508,0.7987,0.070089,0.023332,0.0011914,0.26087,0.038639,0.39215,0.050303
48,4,4,1.5502944918917196e-10,0.0038932,0.020792,0.058415,0.0053666,0.79879,0.011538,0.20564,0.086217,0.28125,0.046796
49,4,4,1.4463282309311322e-10,0.015911,0.0034604,0.14461,0.0093368,0.79851,0.015022,0.11232,0.054832,0.026356,0.032917
50,6,6,1.7030612895869286e-10,0.040554,0.039535,0.076347,0.0026975,0.033495,0.08174,0.79879,0.020331,0.76607,0.0040826
51,3,3,1.4216225198438473e-10,0.63028,0.0076884,0.10118,0.79871,0.01195,0.15576,0.013806,0.041277,0.76711,0.049463
52,5,5,1.3627921930737017e-10,0.053018,0.0010956,0.0017209,0.2969,0.21741,0.7987,0.74824,0.010843,0.71279,0.017606
53,5,5,1.291704216133197e-10,0.15746,0.0011128,0.013018,0.32657,0.0019301,0.79876,0.043081,0.15195,0.76731,0.019225
54,6,6,1.4172433773878736e-10,0.13478,0.21499,0.38424,0.001066,0.21055,0.082742,0.79872,0.0012395,0.48486,0.010671
55,0,0,1.552381756408974e-10,0.79866,0.058092,0.048056,0.024115,0.025615,0.026755,0.71955,0.025629,0.33295,0.023791
56,4,4,1.560047867957986e-10,0.0032088,0.014778,0.3317,0.0069734,0.79864,0.0025252,0.06149,0.046333,0.023353,0.16303
57,1,1,1.6072186011527532e-10,0.009962,0.79852,0.027985,0.044307,0.037859,0.0020454,0.46554,0.013978,0.47633,0.045989
58,9,9,1.5176043245584049e-10,0.37949,0.0019861,0.046413,0.025506,0.26145,0.050549,0.021376,0.087228,0.26543,0.79879
59,5,5,1.4562052841812944e-10,0.1348,0.0019606,0.001162,0.46563,0.26845,0.7982,0.13463,0.0038662,0.3127,0.041865
60,7,7,1.7575502763401626e-10,0.29583,0.035847,0.0011347,0.73635,0.0017924,0.027359,0.0010691,0.79876,0.071961,0.50869
61,8,8,1.351791961380337e-10,0.028823,0.0090088,0.73516,0.17182,0.0079014,0.01537,0.006083,0.024482,0.79867,0.015704
62,9,9,1.5259286580267382e-10,0.083418,0.028249,0.013662,0.044651,0.024408,0.082246,0.02606,0.04924,0.49729,0.79815
63,3,3,1.4440156403681792e-10,0.074591,0.0045731,0.37765,0.79845,0.006337,0.0026884,0.0013463,0.027398,0.76967,0.085397
64,7,7,1.3617265873628618e-10,0.014237,0.0028779,0.063858,0.62412,0.0040151,0.020137,0.0011132,0.79816,0.76763,0.42796
65,4,4,1.5970370665112787e-10,0.054896,0.090759,0.030099,0.033995,0.79879,0.0011671,0.027205,0.018431,0.021724,0.65398
66,6,6,1.570239261687443e-10,0.63726,0.33391,0.17313,0.0085249,0.013782,0.0041637,0.79782,0.001072,0.49135,0.050968
67,4,4,1.4905958181462875e-10,0.0043885,0.018771,0.1743,0.023222,0.79862,0.0067519,0.32179,0.21398,0.022392,0.042505
68,3,3,1.4970799120195917e-10,0.036679,0.0030527,0.22782,0.79879,0.017567,0.012909,0.0064691,0.045782,0.46757,0.32597
69,0,0,1.444327803884121e-10,0.79869,0.037701,0.054187,0.031945,0.0010722,0.011807,0.44482,0.012367,0.18705,0.035363
70,7,7,1.7095536058644353e-10,0.70165,0.0016991,0.10929,0.2569,0.0040477,0.0012186,0.0010947,0.79879,0.71668,0.20806
71,0,0,1.5106356915901974e-10,0.7987,0.043573,0.024432,0.0064457,0.014552,0.02011,0.48447,0.004596,0.14517,0.026112
72,2,2,1.430688850669878e-10,0.71396,0.028328,0.79873,0.022107,0.0028318,0.0011605,0.082676,0.031374,0.21697,0.0072538
73,9,9,1.4584036830843563e-10,0.14461,0.003923,0.01667,0.02143,0.22044,0.0022757,0.0023357,0.0081513,0.61975,0.79857
74,1,1,1.6173910048389952e-10,0.087311,0.79851,0.023926,0.24567,0.036466,0.0082837,0.54798,0.0024475,0.11613,0.13101
75,7,7,1.5391961326893461e-10,0.06507,0.0028921,0.40486,0.51019,0.020761,0.0010692,0.001165,0.79659,0.41362,0.21825
76,3,3,1.4217249546609555e-10,0.33651,0.035839,0.061954,0.79859,0.030933,0.026341,0.026005,0.022662,0.65523,0.083499
77,2,2,1.384744169074594e-10,0.69568,0.18224,0.79866,0.078766,0.0076868,0.0011422,0.044237,0.25293,0.33179,0.028441
78,9,9,1.4866072534610993e-10,0.04613,0.014727,0.030042,0.051596,0.35259,0.0013632,0.0032233,0.0063519,0.61381,0.79421
79,7,7,1.3768002064529926e-10,0.45675,0.0111,0.03194,0.637,0.0027555,0.01303,0.0012718,0.79862,0.52461,0.47635
80,7,7,1.767567017276585e-10,0.38603,0.0088662,0.075092,0.016528,0.038148,0.015233,0.0013315,0.79878,0.2611,0.77405
81,6,6,1.5545498169815154e-10,0.11568,0.028811,0.21586,0.0014843,0.39569,0.23842,0.79875,0.0040746,0.47511,0.0046178
82,2,2,1.5002789068641405e-10,0.61349,0.062005,0.79868,0.062126,0.043404,0.0011597,0.3396,0.076037,0.3743,0.053334
83,7,7,1.5528695430552691e-10,0.069558,0.026096,0.0092165,0.054087,0.031135,0.013127,0.0010697,0.79867,0.058989,0.34111
84,8,8,1.490420124522894e-10,0.027517,0.032495,0.13262,0.070669,0.038182,0.011884,0.19964,0.0079222,0.79875,0.036196
85,4,4,1.545424162058482e-10,0.0018256,0.024983,0.020313,0.0060981,0.79859,0.0027212,0.1957,0.47721,0.14434,0.015774
86,7,7,1.536166883860092e-10,0.29176,0.0656,0.1551,0.44716,0.0013988,0.0017298,0.0011544,0.79874,0.71051,0.43133
87,3,3,1.4216865267878912e-10,0.73884,0.065217,0.046219,0.79872,0.0613,0.020852,0.028721,0.22182,0.25415,0.011014
88,6,6,1.5019850598690735e-10,0.22517,0.15213,0.27578,0.024618,0.25233,0.22311,0.79864,0.0041227,0.21263,0.029692
89,1,1,1.607637932858481e-10,0.029092,0.79876,0.32869,0.036336,0.40922,0.0010807,0.61322,0.0044725,0.22836,0.00291
90,3,3,1.693993373675603e-10,0.089858,0.036718,0.022489,0.7987,0.010014,0.0022856,0.018826,0.011572,0.52126,0.062943
91,6,6,1.4707965754804487e-10,0.27059,0.054664,0.15571,0.011585,0.32403,0.20364,0.79878,0.0012492,0.47234,0.016159
92,9,9,1.5036369316919288e-10,0.30189,0.0020039,0.018474,0.052593,0.74964,0.0011787,0.0010753,0.0012585,0.36563,0.76917
93,3,3,1.5356165592468105e-10,0.1551,0.014973,0.17221,0.79879,0.23029,0.031755,0.025635,0.0035816,0.49994,0.27703
94,1,1,1.633165997176046e-10,0.026835,0.79876,0.28753,0.0081192,0.073647,0.0010959,0.76454,0.0010704,0.032937,0.075659
95,4,4,1.3976547519347447e-10,0.0028402,0.017109,0.014438,0.015053,0.79866,0.0049404,0.19694,0.03651,0.083268,0.013351
96,1,1,1.5641699038192978e-10,0.0044626,0.79837,0.020479,0.37653,0.087204,0.002792,0.015435,0.0010761,0.08967,0.21492
97,7,7,1.5031548064098144e-10,0.047246,0.01136,0.2536,0.16804,0.0027803,0.0010815,0.0011689,0.79866,0.79294,0.016242
98,6,6,1.5222246296120347e-10,0.040473,0.027149,0.25084,0.0013723,0.3164,0.082963,0.79878,0.0024365,0.64398,0.0014494
99,9,9,1.5400342076509975e-10,0.063454,0.020469,0.035999,0.1311,0.17844,0.2273,0.04407,0.033634,0.39469,0.79878
100,6,6,1.6507610178400448e-10,0.043729,0.12697,0.28214,0.0015953,0.17532,0.40105,0.79864,0.01285,0.38493,0.026586
101,0,0,1.497348520166806e-10,0.79879,0.12874,0.015079,0.035492,0.016066,0.044441,0.55115,0.010655,0.037041,0.035397
102,5,5,1.422277444693158e-10,0.25957,0.0010719,0.013026,0.48736,0.0028695,0.79741,0.014572,0.11774,0.78434,0.098525
103,4,4,1.5534892790014342e-10,0.017597,0.011988,0.4403,0.010431,0.79859,0.0034458,0.053053,0.038172,0.016205,0.054324
104,9,9,1.4984723500795602e-10,0.12969,0.001085,0.0021172,0.13525,0.033572,0.67749,0.0019268,0.077307,0.72927,0.7811
105,9,9,1.4287109863284155e-10,0.11017,0.019247,0.025368,0.042954,0.044554,0.06006,0.023259,0.051145,0.45726,0.79558
106,2,2,1.4945563875373847e-10,0.51225,0.0041821,0.79879,0.20438,0.019297,0.0011339,0.021729,0.034804,0.47199,0.0061033
107,1,1,1.518523784592246e-10,0.53632,0.79857,0.20862,0.29458,0.061471,0.0015992,0.72685,0.0010736,0.069635,0.10429
108,9,9,1.5865133244584594e-10,0.4035,0.037615,0.008247,0.040022,0.04151,0.0095352,0.0071689,0.022051,0.26588,0.79877
109,4,4,1.502414953708738e-10,0.027087,0.0075884,0.095678,0.0064848,0.79857,0.02578,0.5254,0.081295,0.040603,0.0026893
110,8,8,1.683200290029028e-10,0.13957,0.028352,0.068661,0.28381,0.0066546,0.31587,0.026142,0.0077491,0.79876,0.26177
111,7,7,1.6288913333010232e-10,0.12516,0.28374,0.24228,0.15516,0.002085,0.0010828,0.0010659,0.79855,0.46915,0.52597
112,3,3,1.5056253642767418e-10,0.22481,0.034705,0.030688,0.79864,0.0083075,0.01691,0.02513,0.022769,0.44691,0.096197
113,9,9,1.5028443548790168e-10,0.28494,0.052071,0.022843,0.7158,0.028593,0.053448,0.014123,0.052932,0.071775,0.79861
114,7,7,1.43241928841329e-10,0.28974,0.0030822,0.33339,0.30623,0.011263,0.0011041,0.001111,0.79208,0.17563,0.60983
115,4,4,1.560224978425291e-10,0.039601,0.03973,0.018988,0.0025667,0.77961,0.0075214,0.13357,0.016168,0.056028,0.75324
116,4,4,1.4767648942080005e-10,0.012396,0.039751,0.32049,0.0044114,0.79878,0.0011378,0.026731,0.057959,0.024438,0.66305
117,4,4,1.355252018722322e-10,0.0025185,0.0066927,0.30386,0.0060847,0.79856,0.0039067,0.1417,0.019704,0.038776,0.054442
118,9,9,1.5140003668996873e-10,0.41204,0.0042646,0.053443,0.031127,0.48505,0.0087974,0.0029458,0.057037,0.037096,0.79868
119,2,2,1.4623120629694908e-10,0.096554,0.03638,0.79877,0.061704,0.0073348,0.0012288,0.022967,0.76302,0.64138,0.0061128
120,5,5,1.6486699315640185e-10,0.052339,0.0010713,0.017492,0.37189,0.030712,0.79792,0.017372,0.033846,0.77847,0.1835
121,4,4,1.508903030909662e-10,0.0047067,0.018725,0.0096021,0.002344,0.79036,0.024725,0.12124,0.04657,0.42918,0.15403
122,7,7,1.613544608779324e-10,0.081885,0.011191,0.045996,0.11459,0.0015921,0.015882,0.0010717,0.79843,0.20016,0.64582
123,6,6,1.5352730373480277e-10,0.040294,0.29015,0.42221,0.003426,0.12767,0.049801,0.79866,0.0041673,0.40599,0.010597
124,7,7,1.480836830748291e-10,0.028111,0.046874,0.018766,0.0078963,0.46625,0.0027536,0.001066,0.79383,0.54853,0.58544
125,9,4,1.4985527788726191e-10,0.25228,0.026804,0.041069,0.006926,0.79879,0.0059312,0.29655,0.01813,0.020446,0.7747
126,0,0,1.5216517272322162e-10,0.79878,0.028931,0.21076,0.0049806,0.037646,0.025416,0.22934,0.0029625,0.33104,0.035183
127,5,5,1.4671245187279704e-10,0.020935,0.0011236,0.0021683,0.13889,0.028001,0.79877,0.27952,0.012317,0.76326,0.013807
128,8,8,1.4303445683464089e-10,0.031202,0.0053277,0.027688,0.21213,0.0031619,0.047881,0.018534,0.0032547,0.79873,0.28071
129,5,5,1.4067955258773628e-10,0.065862,0.0013219,0.0011755,0.45656,0.025929,0.79868,0.18074,0.013236,0.73612,0.16237
130,6,6,1.6591273802267384e-10,0.22406,0.028106,0.040259,0.0122,0.38024,0.4706,0.79869,0.0011848,0.70151,0.020527
131,6,6,1.3936344187456063e-10,0.10162,0.03564,0.036939,0.012499,0.37663,0.14147,0.79878,0.0017669,0.74518,0.0098164
132,5,5,1.4201841519797111e-10,0.023885,0.0010689,0.001781,0.26556,0.19366,0.79778,0.18124,0.033837,0.79096,0.070901
133,7,7,1.464453117904641e-10,0.077971,0.0035585,0.035529,0.52772,0.0016646,0.025159,0.0011508,0.79871,0.45042,0.28615
134,8,8,1.5259629797626314e-10,0.029188,0.044935,0.082852,0.23073,0.0026175,0.032254,0.040396,0.016853,0.79868,0.10929
135,1,1,1.6398272454112215e-10,0.002137,0.79858,0.049627,0.032588,0.041527,0.0012678,0.43636,0.0081231,0.22755,0.044892
136,0,0,1.614291089189905e-10,0.79866,0.095932,0.26352,0.006696,0.012836,0.0046773,0.605,0.022422,0.23196,0.34971
137,1,1,1.5802773897795863e-10,0.033407,0.79857,0.23605,0.049256,0.14145,0.0010671,0.3701,0.0091869,0.035409,0.042574
138,6,6,1.485769395614268e-10,0.28362,0.09511,0.32969,0.0018518,0.49599,0.26006,0.79869,0.0026313,0.1146,0.016468
139,4,4,1.5179621074617118e-10,0.011649,0.0098543,0.034638,0.011537,0.7935,0.0065797,0.044469,0.0014041,0.19389,0.035554
140,6,6,1.7053092361660902e-10,0.10878,0.0086721,0.090943,0.0018443,0.36446,0.082842,0.79879,0.0039068,0.71958,0.0065758
141,7,7,1.6389259314685388e-10,0.36809,0.097483,0.049535,0.048512,0.0015839,0.0038611,0.0010742,0.79873,0.20532,0.48605
142,3,3,1.440958252616498e-10,0.047589,0.013743,0.39477,0.79853,0.022732,0.0010669,0.0016706,0.0011432,0.70781,0.03425
143,1,1,1.6390369074664987e-10,0.019137,0.79852,0.040142,0.031764,0.061304,0.0020129,0.49472,0.021781,0.10682,0.039456
144,7,7,1.464032269540606e-10,0.45353,0.0010663,0.30349,0.052064,0.1792,0.0011779,0.0010995,0.78134,0.5378,0.088962
145,1,1,1.6486441795950798e-10,0.0019089,0.79873,0.0051088,0.59287,0.20344,0.02588,0.0052922,0.021963,0.013194,0.65841
146,8,8,1.4869136613907044e-10,0.030843,0.037855,0.15927,0.1818,0.0029386,0.016403,0.014197,0.011039,0.79879,0.57334
147,2,2,1.4885980752242646e-10,0.46512,0.018684,0.79879,0.042443,0.017149,0.0011025,0.030338,0.023087,0.52114,0.0080337
148,0,0,1.5715817698818618e-10,0.79879,0.19197,0.13328,0.043671,0.031901,0.0067702,0.64511,0.0084758,0.1696,0.044223
149,2,2,1.4514630676046453e-10,0.46324,0.0015187,0.79777,0.16507,0.40171,0.0011159,0.022979,0.0022929,0.44118,0.26694
150,9,9,1.7698860857243855e-10,0.095687,0.034988,0.023829,0.2841,0.25841,0.044416,0.11242,0.022781,0.31928,0.79877
151,9,0,1.4790773789274167e-10,0.76698,0.0010926,0.21928,0.025218,0.42527,0.0031662,0.0010665,0.0027228,0.29411,0.76232
152,5,5,1.4245092112314666e-10,0.052288,0.013743,0.012742,0.40093,0.051613,0.79876,0.38762,0.004126,0.39112,0.051773
153,5,5,1.396944402863825e-10,0.031061,0.0010724,0.0034319,0.29657,0.01248,0.79495,0.066653,0.01132,0.77169,0.085508
154,1,1,1.7036378512862566e-10,0.04269,0.79872,0.035161,0.10129,0.0021915,0.0010792,0.18625,0.0028226,0.14524,0.085828
155,5,5,1.4838810136430135e-10,0.032318,0.0011328,0.0012556,0.21025,0.24041,0.79877,0.3283,0.03204,0.77635,0.02277
156,6,6,1.453078570020215e-10,0.03276,0.034952,0.50987,0.0011033,0.40694,0.11527,0.79879,0.0010856,0.28967,0.0029683
157,0,0,1.5103135811735042e-10,0.79879,0.041074,0.054429,0.019315,0.029493,0.0039484,0.70313,0.0076002,0.044671,0.44485
158,3,3,1.480846573938924e-10,0.77993,0.02722,0.13749,0.79877,0.0035115,0.023914,0.11871,0.028227,0.20621,0.0098324
159,4,4,1.4871998738602038e-10,0.016642,0.28079,0.031104,0.55439,0.79879,0.0016919,0.022267,0.03001,0.0016494,0.31094
160,4,4,1.7559999499341745e-10,0.0039633,0.034881,0.50073,0.01269,0.7987,0.0012304,0.33389,0.001379,0.1381,0.17898
161,6,6,1.4127850656340616e-10,0.25418,0.005791,0.044937,0.004287,0.34679,0.10739,0.79772,0.0010977,0.7298,0.0061468
162,5,5,1.4713851036803403e-10,0.029115,0.0023239,0.010999,0.60609,0.0362,0.79832,0.23057,0.041565,0.74287,0.26532
163,4,4,1.5722104657535765e-10,0.0097868,0.010187,0.27213,0.025851,0.79862,0.0026085,0.069502,0.10107,0.034119,0.038323
164,6,6,1.5224834422809303e-10,0.066649,0.063234,0.45307,0.0013294,0.18113,0.015997,0.79848,0.0028643,0.1955,0.0030415
165,5,5,1.4509640081437657e-10,0.045244,0.0010853,0.0020294,0.45062,0.016319,0.79689,0.041983,0.1836,0.76215,0.070952
166,4,4,1.564625787383128e-10,0.0023439,0.031323,0.04347,0.003091,0.79874,0.0021348,0.59808,0.27123,0.022612,0.022619
167,5,5,1.3435869309321506e-10,0.39653,0.0018541,0.0011097,0.65695,0.090236,0.79874,0.22433,0.0093063,0.32891,0.0073936
168,1,1,1.6227078414616482e-10,0.036641,0.79863,0.077504,0.054931,0.011515,0.0016559,0.2327,0.0016838,0.60401,0.023274
169,4,4,1.5647672483264193e-10,0.015716,0.0094904,0.041591,0.02553,0.79868,0.0014847,0.057941,0.18709,0.11558,0.016821
170,4,4,1.7312836419664362e-10,0.069194,0.023419,0.3658,0.11027,0.79876,0.010659,0.032072,0.014333,0.015571,0.53771
171,7,8,1.5434017689577155e-10,0.32695,0.004495,0.68887,0.089992,0.028555,0.0011552,0.0010815,0.77073,0.79415,0.32686
172,2,2,1.391577388691644e-10,0.53523,0.13099,0.79879,0.54043,0.0011571,0.0010667,0.04138,0.021198,0.67179,0.0011544
173,3,3,1.393146887917518e-10,0.52526,0.015578,0.045346,0.79875,0.0076822,0.063825,0.0071807,0.023879,0.21942,0.01324
174,2,2,1.4825310051233642e-10,0.73127,0.052343,0.79874,0.22862,0.025611,0.0011468,0.22961,0.034281,0.46861,0.066476
175,7,7,1.6169293977860082e-10,0.44534,0.65454,0.25191,0.44736,0.0020415,0.0011009,0.0015305,0.79218,0.68523,0.13123
176,1,1,1.5627137247225958e-10,0.32989,0.79836,0.072624,0.071243,0.0068538,0.0020227,0.74704,0.0099952,0.035142,0.076854
177,8,8,1.6353399213187596e-10,0.50957,0.021502,0.07545,0.28572,0.040898,0.0015222,0.038688,0.0010671,0.7984,0.41813
178,1,1,1.6146055439533774e-10,0.015874,0.79855,0.10807,0.14715,0.0048263,0.0011276,0.68244,0.010219,0.018644,0.012126
179,8,8,1.5032696736086018e-10,0.031024,0.045465,0.39492,0.028861,0.035329,0.0029272,0.36664,0.0048378,0.79878,0.35607
180,1,1,1.8350099076721684e-10,0.027044,0.79856,0.026733,0.16329,0.12092,0.0030767,0.32365,0.0010794,0.25855,0.29471
181,8,8,1.524551199830997e-10,0.047145,0.024439,0.75609,0.047742,0.0081312,0.0019382,0.1777,0.013166,0.79874,0.10381
182,5,5,1.4804614113891507e-10,0.025273,0.0014909,0.0084451,0.27639,0.016145,0.79851,0.080944,0.0039667,0.73682,0.02889
183,0,0,1.4963648434661075e-10,0.79879,0.049466,0.036253,0.0050274,0.0043675,0.0038308,0.51834,0.0054915,0.04468,0.036232
184,8,3,1.5005946680116388e-10,0.52194,0.0010707,0.65081,0.79325,0.0025813,0.0010666,0.0017493,0.24581,0.7487,0.015581
185,9,9,1.5101884559865487e-10,0.070954,0.011724,0.0014537,0.066067,0.62635,0.0040676,0.25693,0.0073716,0.028373,0.784
186,2,2,1.4733582826915266e-10,0.46236,0.045119,0.79879,0.18794,0.021504,0.0012778,0.17156,0.031724,0.51718,0.038116
187,5,5,1.4560667912667364e-10,0.032719,0.0011093,0.01575,0.23839,0.011479,0.79817,0.11426,0.036613,0.78433,0.094693
188,0,0,1.5545472784260436e-10,0.79731,0.026625,0.066072,0.026269,0.021353,0.032343,0.47779,0.0036975,0.38516,0.011925
189,1,1,1.6534597951959168e-10,0.0010943,0.7986,0.025192,0.72467,0.37468,0.0017682,0.0046489,0.051297,0.20054,0.036706
190,1,1,1.802454525511404e-10,0.068928,0.79856,0.0098265,0.20507,0.0263,0.0011425,0.038552,0.0019297,0.63748,0.22765
191,1,1,1.5744390468429316e-10,0.0010746,0.79879,0.70932,0.59593,0.13572,0.002974,0.0037669,0.23332,0.019547,0.10422
192,0,0,1.5159718625945959e-10,0.79876,0.030925,0.06844,0.024318,0.010943,0.0064034,0.38383,0.030324,0.17816,0.02458
193,9,9,1.5763693633501314e-10,0.1795,0.0029909,0.030194,0.031108,0.38946,0.003951,0.0010679,0.25075,0.23134,0.7987
194,0,0,1.6251365738487166e-10,0.79875,0.088965,0.12841,0.03814,0.021106,0.0066189,0.34212,0.026023,0.14945,0.36775
195,3,3,1.5387858673752004e-10,0.029559,0.007597,0.17324,0.7987,0.029602,0.0011387,0.037002,0.029303,0.5525,0.18552
196,1,1,1.6346660902773555e-10,0.02469,0.79844,0.10707,0.030413,0.015815,0.0012744,0.61126,0.0042322,0.077176,0.12189
197,6,6,1.475858985187962e-10,0.14984,0.044949,0.3539,0.0011702,0.1731,0.13281,0.79875,0.0066646,0.69316,0.014506
198,4,4,1.5655950320091804e-10,0.0022867,0.0052682,0.04947,0.028011,0.79871,0.0015884,0.067322,0.084764,0.042458,0.015288
