image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9
18,3,3,1.1571996944784701e-10,0.04804850043996944,0.004724456135203525,0.7212783847126718,0.7964166986523084,0.008394568380045484,0.0009750731772654969,0.04384286969636227,0.14289934610414493,0.6602673644506614,0.01773588219367883
19,4,4,1.2443333547909784e-10,0.02907486254705527,0.014413514651633205,0.4355737664251012,0.03384235587259292,0.7999683043519394,0.002030759884773677,0.12433550986812705,0.09696636242850708,0.021388995666187547,0.09769572059119344
20,9,9,1.1904613060764287e-10,0.20449145016090223,0.01833875815427269,0.03520864193781325,0.10143879381857043,0.48540931455937847,0.004939186819906461,0.002889110308443016,0.02064449509208092,0.3563611594107092,0.7966523107353204
21,6,6,1.1681345458572576e-10,0.210703469983975,0.15535562054446955,0.19332113211030721,0.003866498000226527,0.21680927925429605,0.5314721741592867,0.7996868828087059,0.0010373777802044283,0.3313377328954995,0.009702189193799934
22,6,6,1.1759747876345551e-10,0.5212972600235649,0.09948133256503419,0.18106142455059873,0.01718519316499228,0.42711318105690377,0.3395499336717776,0.7997589060735617,0.006104679537332458,0.2582946554906331,0.031184222556309395
23,5,5,1.0945560198001128e-10,0.43965634612460425,0.0001325639655710627,0.0027844933603156288,0.1516276501329485,0.03987752460702552,0.7997786990494842,0.6208881942112116,0.01687856499437695,0.7376883018079442,0.010039783847440515
24,4,4,1.1780453324662746e-10,0.009694211402446886,0.002853898562539451,0.5708806791492134,0.016089441198797107,0.7998363713632789,0.0001643771551613713,0.2445731111265278,0.5108105983515182,0.011880993073347465,0.13716721962682749
25,0,0,1.1956381873704728e-10,0.7984459632620567,0.10378822170202136,0.07925002311631944,0.0068749604331366405,0.007389058209209725,0.001533318499319694,0.7281092238231185,0.023030446131283137,0.15754585320640987,0.12800142750685561
26,7,7,1.159054093561646e-10,0.6832632283162652,0.23866524788379542,0.04194341441363692,0.39402913753513896,0.005673276783689409,0.014553077507468433,0.0012057381091178042,0.7996915303851588,0.01528661391376639,0.413707889969333
27,4,4,1.218405262859338e-10,0.010913936969134026,0.013080748127741659,0.1997741084199959,0.024648192506797218,0.7999178794449872,0.0012379802905354074,0.15539018743049532,0.10619453163299203,0.020903172369975923,0.09799801571320838
28,0,0,1.2479540948387106e-10,0.7994337303439052,0.0466275016495922,0.5141827635124677,0.19591573151990663,0.033337560348521506,0.0031301173833349844,0.35131992507205595,0.02983604771194672,0.11082705738853758,0.0834631327635145
29,1,1,1.2970317214778602e-10,0.09560678953922458,0.7999740359587718,0.04839034150084574,0.4042618987136112,0.013256654824891006,0.0031151279186215535,0.25832218718760075,0.001475627893252647,0.5273096599229019,0.08314763873885284
30,3,3,1.1118940143057049e-10,0.16316047176062193,0.011244928684254531,0.13720984073868714,0.799910089151086,0.04687918497845272,0.00780854694725012,0.009229777441906409,0.11889659416230426,0.3851095839952971,0.1815105297300156
31,1,1,1.2818402782525423e-10,0.0052744627135793655,0.7999951826114583,0.08067687838038794,0.15663585114353787,0.07253681941095785,0.014837500623167695,0.14216836505364452,0.010325008454704817,0.011355230678128943,0.20805308450274504
32,3,3,1.138145710385439e-10,0.3017329882668828,0.015173285483180025,0.13453238760337874,0.7999337137062301,0.039226919291335136,0.005616308419910175,0.0298021640973383,0.054077624772074104,0.743436675851666,0.014712594164322901
33,4,4,1.2106455225315998e-10,0.47482941660876704,0.02433496183921321,0.45425471194950623,0.0007337461345932654,0.7969189545062125,0.002972486771219199,0.7215140058673802,0.02736968957472333,0.1642117896890474,0.005409877302110497
34,7,7,1.1220405870068407e-10,0.036914884327507676,0.17863334240376924,0.7320078014354083,0.05227456114888678,0.0039186389738485585,0.0013409531001666738,0.0005288879940829707,0.7998551165123613,0.24791533780417266,0.45540349179794276
35,2,2,1.0908756723645496e-10,0.36351699304647916,0.02381596953956269,0.7999070167126783,0.0607370435770148,0.007682308112620382,0.000586485902072657,0.20931289598286618,0.010671129880476441,0.4066301926922622,0.016663151849024355
36,7,7,1.1339213290385268e-10,0.10365317298377395,0.06410827761693115,0.6350600378119233,0.06666342618705406,0.0033649981349758414,4.0045565706271405e-05,0.004269521387833717,0.7997768594053681,0.3372429686981061,0.05834959294523367
37,1,1,1.3018507034590414e-10,0.09000048641634241,0.7999927685688162,0.09839438540900225,0.07293176191510956,0.054144403236797,0.011696300797851595,0.3877548872903971,0.008220945943596096,0.24570779309998933,0.07917429638138387
38,2,2,1.1782037491968963e-10,0.2729346788443048,0.3513182561626411,0.7832091947320869,0.4033839592666837,0.0022370554979352355,9.133516124770871e-05,0.33549298759045476,0.20121527319892335,0.3239363727279526,0.020795755422693993
39,1,1,1.2703919895542956e-10,0.01887692033981912,0.7999933404781865,0.01046213442769485,0.15464698173747932,0.014249354356439307,0.002611008719102682,0.7679204317832085,0.004713933896012637,0.36494507195924625,0.10997067095416123
40,1,1,1.305777712826823e-10,0.2381714900933954,0.7999982855662288,0.10858937763926242,0.20228321019239592,0.06663069771756379,0.0029537916641995043,0.5063347316690937,0.1924567811221898,0.015935936726693703,0.1897299459151766
41,7,7,1.1652229971570685e-10,0.1999422463606034,0.27707817357244224,0.7355806420919847,0.0246041892350139,0.012496144620917927,2.5722982484986297e-05,0.0016080714685605688,0.7995498246700009,0.023291514290656866,0.23318573800215545
42,4,4,1.2931313701180512e-10,0.0047100436388822905,0.016247562571080284,0.19990917205460076,0.007454134009858383,0.79990553334488,0.0017251599128544441,0.0948682899566113,0.04714933868374608,0.07778498370560877,0.06469746540817008
43,2,2,1.0865047649012126e-10,0.022324322307747713,0.04361623209731889,0.7955316388012158,0.23647601676662228,0.41971337437753153,0.00016732095155346405,0.12265891601622267,0.2627289488352309,0.07030112804633096,0.008370462391131792
44,3,3,1.2036210183968118e-10,0.06119113620684595,0.08143346481109254,0.10750761121644535,0.799972746636645,0.21436714344228405,0.017706184634942685,0.07318420829399055,0.2289215373058061,0.4833770180191449,0.05592389878107288
45,5,5,1.187230686722548e-10,0.23705718534945455,0.0006931900773251856,0.004336024245110934,0.44376096140718563,0.008335692926146056,0.7989142341413418,0.14983665953537484,0.04093469898397181,0.7552823257424565,0.058990146570751065
46,1,1,1.210270261650528e-10,0.009966937800979675,0.7981377957644823,0.00988053105225597,0.7552815919864537,0.020821750511973377,0.011227709374331355,0.005211040871444428,0.05650674407278769,0.3769056924471019,0.13646692774395455
47,2,2,1.1235762115622409e-10,0.6005444266512091,0.3139177136348366,0.7998810805531953,0.10550946399796783,0.029144904992793083,6.107451405560554e-05,0.27076238151812176,0.05583367930944717,0.40909279330160336,0.08047541219550895
48,4,4,1.199466622476097e-10,0.0051129875536798115,0.022080843159753043,0.10270728836170949,0.007210020135534649,0.7995205965240113,0.013063237565826656,0.20611243439852045,0.11832648503225857,0.29161253445321866,0.07605764702539428
49,4,4,1.235017375527046e-10,0.018720770220645493,0.004374446358480281,0.15723420178553132,0.011052085291862952,0.7999880657181206,0.015958492961626238,0.13642709022298377,0.08654442543027174,0.03611969926305917,0.04465121883074767
50,6,6,1.1902997488503342e-10,0.07007548797330483,0.06094350941601897,0.11986979966235542,0.0038282848579320066,0.050769148113768335,0.11961376527499916,0.799375236769034,0.023423988064770435,0.7649501857116205,0.005378464611194653
51,3,3,1.1013733993595731e-10,0.6619709382874779,0.009495001289841671,0.1310575601700562,0.7998895419374441,0.013081597367983592,0.16688002461560464,0.014680980600666145,0.0677030729609412,0.7663146264163059,0.07245826527429777
52,5,5,1.0389680035749562e-10,0.09171736071039499,0.0008634529491632121,0.002726786806518888,0.290172862352374,0.20625081591757083,0.7998876921667728,0.7436962581153184,0.01176136352992784,0.7218995462565304,0.01896279101547351
53,5,5,1.0652510039207841e-10,0.17309105788734255,0.00019443889097923168,0.015117110104172401,0.34778499168443494,0.002834774991558109,0.7991435894120121,0.06579733046297827,0.1747107941584073,0.7662233214823359,0.02410014270802969
54,6,6,1.1380367419615632e-10,0.1562225107342885,0.22086131553327998,0.40738873945930504,0.0005598528300045661,0.21789496376380824,0.12096394503177874,0.7998750014988645,0.0014702408571468533,0.5253602177378615,0.011877311385266992
55,0,0,1.2872449899348579e-10,0.7987103233461474,0.09207995343698519,0.08080243472641596,0.02754456976942126,0.03301364975604926,0.03328302574662875,0.7094662084591413,0.03351545048197063,0.37018862035060324,0.030503337857402574
56,4,4,1.228960457483249e-10,0.004381563480939466,0.015389577846300788,0.3617477127670166,0.008050387040101947,0.7999501122917344,0.0033064697375660276,0.10500870215591646,0.0727310673944852,0.028285883556809596,0.18542545360613286
57,1,1,1.269986203395459e-10,0.010433732492551077,0.7999868152280228,0.03875507637809688,0.0758451698392745,0.06078293110193203,0.002675250606235773,0.5124136230981328,0.015998317593028458,0.5045746472284072,0.06575983703683821
58,9,9,1.1377637414075382e-10,0.40252358651704884,0.0025767388962234937,0.0740038696707951,0.03135248397962703,0.2535586370684315,0.07971524353406387,0.024019513758902218,0.12269307696665836,0.278284508794723,0.7996073634046046
59,5,5,1.1138695510276774e-10,0.16914019920552198,0.0025240271619787545,9.784799363914396e-05,0.49945841294623783,0.28167013360969534,0.7977105730610217,0.14573517451085313,0.0066734166461805584,0.31739160307208103,0.06497963578804829
60,7,7,1.1919675750545946e-10,0.3220412093581041,0.05179042609435075,0.0010549347208674094,0.7281868453958604,0.0026514533046560615,0.03613920430751908,0.0004475894308799905,0.7990551704208543,0.10995335180864492,0.5488743787463848
61,8,8,1.0606232485858167e-10,0.03801055932895816,0.009974519574356494,0.7258105645669439,0.19005551951168023,0.009122267318967878,0.0170574325251575,0.008160627445202918,0.03020827784211818,0.7999229563073915,0.018116316338330506
62,9,9,1.197637460206376e-10,0.11048848406852407,0.03908600355663822,0.016512291997490065,0.07249554572792195,0.02980844540206278,0.13418290151202805,0.034823202894811174,0.08241161788270882,0.5249257747643788,0.7974358818138271
63,3,3,1.113589854125159e-10,0.11667624538345057,0.006125512780561625,0.3970780119766114,0.7982028415967902,0.007334203311561029,0.003918656131440901,0.0016777239289605238,0.037989565110955956,0.7681082678185278,0.1214886978547922
64,7,7,1.0820124944080216e-10,0.01656688447737973,0.003907846246710724,0.09074797821551484,0.6423892825747125,0.0055045512908127765,0.020347733070396386,0.00018903906369075856,0.7975034194331954,0.7677430814839807,0.45905541971994873
65,4,4,1.2863170332472648e-10,0.08225432657618728,0.1251008458089347,0.0389403966916137,0.057601513468633375,0.7994357482917499,0.001271699047524386,0.03455054036683211,0.02090830090894688,0.023853667410151165,0.6760340276371365
66,6,6,1.2407699745987682e-10,0.666767790146485,0.35561504322972226,0.19726002538016818,0.009856290099782356,0.01471105328011899,0.005122989212599315,0.7973023367096307,0.0006664516506957601,0.5531024033455186,0.07869741604148241
67,4,4,1.17156179020218e-10,0.005436249119762541,0.022262578240147574,0.1780418738771897,0.02772921809866304,0.7999566711868611,0.007103911706066905,0.33482890775179897,0.2200579442568156,0.025221274708912046,0.07172598348696417
68,3,3,1.1307894915345898e-10,0.05722206224349126,0.00437489143987132,0.24971526937818259,0.7994805614599415,0.019678850206490607,0.01383050706375223,0.0074518014037220585,0.07541587315316278,0.49964765665303534,0.3455283972276801
69,0,0,1.1343851512063734e-10,0.798941125810633,0.051302290962185464,0.09088083856798006,0.038741570335816135,0.000742713360588785,0.013289089365537498,0.47862357060352695,0.012920526218649503,0.19219773429371115,0.052636238617709684
70,7,7,1.1407891818444387e-10,0.7010097642946748,0.0026923156438012647,0.13736058477192423,0.27490846717650846,0.005494638148635676,0.0013683491684685636,0.0008902226577910116,0.799572246039689,0.7024735152322582,0.2154583935225562
71,0,0,1.2033951032014067e-10,0.7998858993024205,0.059286422422999495,0.031477479905319,0.007085185775097729,0.0162274915062139,0.022443750211838396,0.5365006548699013,0.006106292413781733,0.1601185303341131,0.0311792121837706
72,2,2,1.0921260265781579e-10,0.7163291785580823,0.03860982728718928,0.7998257987166786,0.027736409439497883,0.003678236149626635,9.530153071901907e-05,0.11206121251379701,0.04423976630148717,0.2263393333887067,0.007837109192179899
73,9,9,1.1389810578185011e-10,0.15111706764476132,0.0054691858680372745,0.020129311217066036,0.024456538992235464,0.22730071409704264,0.003150307193396796,0.0035380194566472763,0.00935036454119828,0.6439809462645515,0.7984061643878742
74,1,1,1.2786806672856807e-10,0.12172407203125277,0.7999886013975215,0.029433811211310792,0.2522573263873914,0.05761262756399443,0.008642568670298998,0.5870836893178093,0.003525507172950332,0.13746699768194248,0.1576168429849743
75,7,7,1.1312490387396586e-10,0.10550994761604755,0.004126373822252331,0.4156010819259824,0.5477056247501612,0.023367826607262224,0.0006310026373221641,0.000104308787661631,0.7959792109334317,0.4405362802353061,0.23459857559088315
76,3,3,1.1429883799967126e-10,0.36021408825421297,0.05578970475639686,0.10038787862523052,0.7999726700862607,0.04061906517221507,0.032885416183829654,0.03246102876894281,0.02783431588242262,0.6661347187430777,0.11240041889681758
77,2,2,1.0932991847963342e-10,0.6969075586565077,0.19009489277474106,0.7999342702038447,0.10893340139885317,0.009159233905485054,0.00012095079460427409,0.07006311070600588,0.2578224886329176,0.35922047077417746,0.03841417642872189
78,9,9,1.1468259857022644e-10,0.07454528894018783,0.018444226858074127,0.042921028053121035,0.08817182401976628,0.3709623743384481,0.0018942447571149415,0.004244397620996939,0.008138976226330941,0.6391029714592169,0.7931912465192639
79,7,7,1.1135439540104123e-10,0.4874432650989884,0.01358450322907466,0.043105303370996856,0.6526733206698365,0.003759574860045235,0.01382037424344246,2.675760037329261e-05,0.7999557176732742,0.5618601551230152,0.5082109115173306
80,7,7,1.2434514424083049e-10,0.42489619678616963,0.010155078491056128,0.11094609995029633,0.01847646327686963,0.05772770692754005,0.018037739098813687,0.001688426388956314,0.7996706724782247,0.2559235646209167,0.7735466455461508
81,6,6,1.2130353046296414e-10,0.14094074420792818,0.04092445494551172,0.24367765798687233,0.0019270128462607556,0.4216834828944453,0.24307433044736693,0.7998024270249676,0.004979516904598336,0.5268367470416916,0.006237573258272915
82,2,2,1.1217796639346319e-10,0.639964571635322,0.10466078538533619,0.7999193252887968,0.09738867736209202,0.06563513194552945,0.00010195520544512621,0.35849643084093624,0.11228392431837914,0.40516509289773095,0.08811039761344341
83,7,7,1.2046527185010586e-10,0.11188526148175497,0.03086943988925713,0.011102780205720916,0.09184457908220015,0.044484054006996274,0.01794702356453384,0.0006454307301556938,0.7999332571900979,0.0835057298332745,0.37831936870230987
84,8,8,1.1593742646949217e-10,0.03635293437978085,0.04537709921960011,0.1403457862460408,0.11221915089992379,0.05210225179065107,0.013647973687263608,0.22572532917056515,0.008912692089275528,0.7997732578341283,0.05218847447448967
85,4,4,1.2414549993512882e-10,0.0026496516171245423,0.02952513494553437,0.024414012649077374,0.007913129725695116,0.7999718106070888,0.0036493039898458724,0.20805257648307302,0.536683534520535,0.16273541102077188,0.016193703899608426
86,7,7,1.1616092383237054e-10,0.289230087103004,0.10424382040989734,0.1903494399551108,0.46406487533137747,0.001834503669041131,0.0023163170170556937,0.00011634623887563474,0.7998003235353562,0.7090524149752679,0.47502429029057297
87,3,3,1.1343367246116357e-10,0.7332779822848555,0.09227606540006103,0.07509452593412436,0.7998534175949898,0.09837701603360074,0.024024460490551562,0.035498345492023485,0.22296530794095176,0.25253326832526873,0.011782810975562906
88,6,6,1.155006260111349e-10,0.24787356009836295,0.1548810893984037,0.2963307562495047,0.028990134129734235,0.2648481433595589,0.2510378794609585,0.7999439147475873,0.004864478750323936,0.21203215863567706,0.03706143037866684
89,1,1,1.2509330391516105e-10,0.03290960150522138,0.7997574248057543,0.32446938080006565,0.04902860769396686,0.43792898581090534,0.0007248201613394581,0.6493053016738951,0.006216707912478565,0.23116997930915817,0.004113317240192438
90,3,3,1.1599970734256751e-10,0.1226880494483449,0.05633709857728747,0.03007920722060473,0.7998921920678727,0.010849623660717624,0.0033953136874107933,0.022862475207327083,0.012775752613264389,0.5743980808286889,0.09796585868400812
91,6,6,1.1431419662788323e-10,0.2892759957887277,0.08030995791840259,0.17029096911079147,0.013166952450576442,0.3253610347417856,0.22404958225070695,0.7996752411276797,0.0014496553155207029,0.5176356941918487,0.0192789911776286
92,9,9,1.1268625505919769e-10,0.27899621339763053,0.0031058575163631307,0.021419403438039532,0.09736449977303871,0.7458954521640502,0.0013167554617649682,0.0007358554235782232,0.0015981176734998826,0.36317473337236783,0.7678635454303748
93,3,3,1.197665868679704e-10,0.1840415730444897,0.01630931006452455,0.18321162066750615,0.7994213519497128,0.2352598941613392,0.040990669610218335,0.030776067441114063,0.004844194016406716,0.5388604511887005,0.28794532280386315
94,1,1,1.2448504880706339e-10,0.03202649822453099,0.7997726661143065,0.3142711687159664,0.009595863117420415,0.1120341851214547,0.000887722094983066,0.7675717665540351,0.00042724636157271697,0.04526991492292312,0.11350888177268888
95,4,4,1.0968930256112895e-10,0.0038446643811312336,0.01942253870750419,0.018984960375537027,0.018424317364208784,0.798774656914486,0.005672533270232392,0.21859543137752943,0.058930250505421035,0.10504212244853807,0.014644075084404039
96,1,1,1.227186126801971e-10,0.005511687706574755,0.7983526196178715,0.02618760888234145,0.4017126895335484,0.12786909987327968,0.004638968978513622,0.020034576187449447,0.0003627333484797434,0.10243148519764862,0.23415763333465295
97,7,7,1.1289474548345472e-10,0.07598877942881874,0.012953259271402909,0.2648226199949706,0.18389961143668027,0.003935920122731531,0.000296777875626771,9.42891512794624e-05,0.7986215493126865,0.7925625972902133,0.02103103298554626
98,6,6,1.1756002704713069e-10,0.06129770431644503,0.03532341234074841,0.26803376123958067,0.0016814905840048754,0.31444602801719207,0.11810860678835294,0.7992469969264355,0.0034866413220550597,0.6642039693786905,0.0020028996664189663
99,9,9,1.1898103927916022e-10,0.10329978732341309,0.023009708944177996,0.056329195445086855,0.14251074749922762,0.18397611467871397,0.22666940738044095,0.06924400101109555,0.04505602609685665,0.4021155002755315,0.7997288641140589
100,6,6,1.172316366429436e-10,0.0634539741535879,0.15644084480726267,0.3118497759750912,0.0021400775063946066,0.19053665600139313,0.42554239768979224,0.799945439574962,0.013883561604491423,0.41573902989161643,0.03318180359572957
101,0,0,1.181672704867606e-10,0.7996189039195288,0.14711630983316903,0.018076373806729076,0.053535298956742305,0.01692721444527788,0.06715996707431987,0.594333676513116,0.011908084123355896,0.055022394146907724,0.05370754298451653
102,5,5,1.0621853927658616e-10,0.24376667291673237,0.0007425346285369031,0.014438395066221495,0.5175912776741514,0.004274887516557019,0.7969410293049282,0.018711742527177087,0.15504152890143696,0.7855860385052209,0.12337827733937792
103,4,4,1.214075215709111e-10,0.020231357722158786,0.012962037387227506,0.4703322246576394,0.011638756602633808,0.7999734534758244,0.004659357226324777,0.08483204929538067,0.060504698798380184,0.019929157089999882,0.08277555772753335
104,9,9,1.1403925662725616e-10,0.15448207361422475,0.0007953830188125865,0.003206549658414303,0.15537393613557432,0.05037652756671458,0.6819756405138483,0.0028471716979777788,0.11514648187319182,0.7169454175490819,0.7810152027267149
105,9,9,1.1753960948052565e-10,0.1354849007598763,0.0214504961994779,0.0320669700125091,0.06316641584197964,0.07042890237254623,0.09691660036998649,0.02769072407793274,0.0836893659105043,0.4866260961695325,0.7948527147844848
106,2,2,1.158172733730357e-10,0.5531975923322442,0.0058700893972137924,0.7994108391217871,0.20964269903308944,0.021345233768729505,0.00014059188367393575,0.027959742174801173,0.048593920204010516,0.5144203576449595,0.007267906784452505
107,1,1,1.1878437441605834e-10,0.5479567395198873,0.7999739294997107,0.20575872641671258,0.2995121571936172,0.09798817848143998,0.0022656770066054118,0.7165768017109124,0.00040123622175805215,0.11770774273675301,0.12338777040552855
108,9,9,1.257151900853625e-10,0.424265866335204,0.05569717745401655,0.010129380478584317,0.06529719444431761,0.06588469130291494,0.011267484681212045,0.008894523098750884,0.027159809479321288,0.2670080790147702,0.7992479711192704
109,4,4,1.2232145047380264e-10,0.03640095328478611,0.008565085763962593,0.12263402570190371,0.008105749789731163,0.7999740099565988,0.03346783283745003,0.5774996561522235,0.12084732325399741,0.05821721804150008,0.0036960480790855757
110,8,8,1.2115779061326662e-10,0.16717643543529093,0.03534191273300758,0.09657504691733824,0.3349061363430343,0.007172845471632329,0.35341057838962237,0.03581481581830256,0.008768647764313839,0.7997546138905515,0.27995774260189443
111,7,7,1.2390642734333638e-10,0.15576735886825688,0.28839047680237795,0.27291360366736217,0.1686310641295026,0.0030439503604566035,0.0002757416206572322,0.0005292427621637481,0.7983806085398326,0.49923732776159724,0.5653001889264267
112,3,3,1.1520873598375874e-10,0.2382169383330215,0.04729548517941613,0.04340338519579655,0.7999489527233986,0.009764430964482264,0.020974079164518353,0.034297498289112285,0.026308722234147056,0.48421715586759817,0.12732317226442194
113,9,9,1.2097101695350527e-10,0.2830992939523572,0.08044639606265232,0.02800405976434916,0.7126671196277025,0.03769689937749823,0.0863471454388566,0.016257966380606354,0.08944905521092865,0.11026408796395076,0.7985782077747963
114,7,7,1.098844787327138e-10,0.33641945230299614,0.004035209222002816,0.3362549866476179,0.31591741267404494,0.011763658263804268,0.00024465135241761443,0.0009827078433476426,0.7921269224475126,0.18172595319233092,0.6424459354851628
115,4,4,1.2067336063778932e-10,0.05538289714825491,0.054244605871046986,0.020939972660300843,0.0036501552202393875,0.781234571775171,0.009872011607496067,0.1511190900866663,0.018125823390021358,0.080217657879356,0.747185090246324
116,4,4,1.2348816753757265e-10,0.012980383723213335,0.06262159577200319,0.3372140001094714,0.005701228494674573,0.7996621690478608,0.001030951958179681,0.03775914105720443,0.0879122257660166,0.029029252594495177,0.6830291021073266
117,4,4,1.1723063897817327e-10,0.0035659561350074504,0.008236453043937166,0.3204116416348742,0.007157262593194676,0.7999807035935196,0.005888732544191243,0.17227481551508,0.02620107303738863,0.06089707743573866,0.08457462614514008
118,9,9,1.187027084564211e-10,0.42013540661503157,0.005716067079898213,0.08496327254781379,0.04280634947619698,0.527602596521311,0.008823971448356912,0.003930990295377878,0.10722284031505996,0.049037214860436676,0.7985751335975617
119,2,2,1.1723727972902975e-10,0.13226930582043664,0.053975786983015805,0.799160307511404,0.10192716107483515,0.008523104801134506,4.520309243439924e-05,0.029620527422578712,0.7619792043337017,0.6627675122509287,0.007394673187071112
120,5,5,1.1218363698607558e-10,0.08419964418582712,0.00040649342765647806,0.018886248926202453,0.37787059863111006,0.04311064214072596,0.7973862903296589,0.020999879519313928,0.04620712159108292,0.779930285487677,0.18828288585228956
121,4,4,1.1843906381074393e-10,0.007019826616885467,0.02148121893907784,0.010953855599182454,0.0034561838218926423,0.7909605878842784,0.030262969537608472,0.1355439605868237,0.07006294193874762,0.45698794898355805,0.16665899815023621
122,7,7,1.216687685837518e-10,0.11119261565677603,0.0123169976072294,0.06914624018523058,0.13860529560515344,0.002384750098151991,0.016724319480460412,0.0006700357780212473,0.7984180721520195,0.21888331370424144,0.6639276778795724
123,6,6,1.208443299545521e-10,0.06738430108223802,0.2900089300279685,0.4620014648207559,0.004182307509882932,0.1482796392484914,0.07987699850769897,0.7999378048974349,0.005572828949391134,0.44033418473488384,0.012107176426766985
124,7,7,1.0973022826010192e-10,0.03556721889875396,0.06974595845468023,0.020010611641547067,0.010228037751429348,0.4856771537512392,0.0038952884162870237,0.00047967760875065874,0.7928979468320073,0.5917626206515911,0.6204967425784746
125,9,4,1.212005720011171e-10,0.2785805933341393,0.03155564068803117,0.0681778866672469,0.008451024563545998,0.7993927450922497,0.006723803918321252,0.32447319961156207,0.022924741528598785,0.022346652990089214,0.7768114942567359
126,0,0,1.187391353384618e-10,0.7992645237574076,0.03323313110791966,0.21042576658358925,0.006721560079147343,0.05524882994270781,0.033249069971937106,0.250236846517785,0.003710385416556943,0.3416771231988004,0.052161864275958064
127,5,5,1.1052886196393598e-10,0.028101755120313054,0.001028131150495333,0.003010280847647952,0.14998440900752472,0.03833175580047208,0.7992732016285904,0.2928116284788245,0.013985433514144949,0.7601332687994047,0.015304191536916431
